event_type;event_time;symbol;trade_id;price;quantity;buyer_order_id;seller_order_id;trade_time;buyer;ignore
trade;1634830225221;SOLEUR;2403503;153.20000000;9.16000000;31599885;31599844;1634830225220;false;true
trade;1634830226080;SOLEUR;2403504;153.30000000;3.49000000;31599899;31599894;1634830226080;false;true
trade;1634830226981;SOLEUR;2403505;153.04000000;1.42000000;31599901;31599906;1634830226981;true;true
trade;1634830255857;BTCEUR;67207241;53826.04000000;0.03978000;1289947944;1289947945;1634830255856;true;true
trade;1634830228968;SOLEUR;2403507;153.54000000;0.13000000;31599931;31599482;1634830228967;false;true
trade;1634830228732;SOLEUR;2403506;153.51000000;2.46000000;31599927;31599916;1634830228732;false;true
trade;1634830256004;BTCEUR;67207242;53826.05000000;0.00192000;1289947951;1289947954;1634830256003;true;true
trade;1634830229489;SOLEUR;2403508;153.57000000;1.06000000;31599938;31599625;1634830229489;false;true
trade;1634830230041;SOLEUR;2403510;153.57000000;2.79000000;31599951;31599625;1634830230039;false;true
trade;1634830230097;SOLEUR;2403511;153.57000000;0.14000000;31599952;31599625;1634830230096;false;true
trade;1634830229710;SOLEUR;2403509;153.57000000;0.95000000;31599941;31599625;1634830229704;false;true
trade;1634830230237;SOLEUR;2403512;153.57000000;6.01000000;31599955;31599625;1634830230236;false;true
trade;1634830230497;SOLEUR;2403513;153.57000000;16.23000000;31599960;31599625;1634830230496;false;true
trade;1634830230505;SOLEUR;2403514;153.57000000;54.52000000;31599961;31599625;1634830230504;false;true
trade;1634830230506;SOLEUR;2403515;153.57000000;23.20000000;31599962;31599625;1634830230506;false;true
trade;1634830230527;SOLEUR;2403516;153.59000000;0.34000000;31599967;31599387;1634830230526;false;true
trade;1634830230663;SOLEUR;2403517;153.69000000;0.27000000;31599976;31599939;1634830230662;false;true
trade;1634830231002;SOLEUR;2403518;153.69000000;0.96000000;31599984;31599939;1634830231002;false;true
trade;1634830231108;SOLEUR;2403519;153.70000000;1.23000000;31599985;31599981;1634830231107;false;true
trade;1634830231134;SOLEUR;2403520;153.71000000;3.89000000;31599990;31599088;1634830231133;false;true
trade;1634830231652;SOLEUR;2403521;153.73000000;1.31000000;31600003;31599983;1634830231651;false;true
trade;1634830231669;SOLEUR;2403522;153.74000000;0.13000000;31600007;31599442;1634830231668;false;true
trade;1634830231695;SOLEUR;2403523;153.79000000;0.13000000;31600010;31599405;1634830231695;false;true
trade;1634830231916;SOLEUR;2403524;153.82000000;0.93000000;31600023;31599457;1634830231915;false;true
trade;1634830232198;SOLEUR;2403525;153.86000000;0.80000000;31600036;31599510;1634830232197;false;true
trade;1634830232207;SOLEUR;2403526;153.89000000;0.18000000;31600039;31599486;1634830232206;false;true
trade;1634830232207;SOLEUR;2403527;153.89000000;0.13000000;31600039;31599531;1634830232206;false;true
trade;1634830232220;SOLEUR;2403528;153.91000000;0.34000000;31600041;31599279;1634830232219;false;true
trade;1634830233024;SOLEUR;2403529;153.94000000;0.17000000;31600054;31599413;1634830233024;false;true
trade;1634830234235;SOLEUR;2403530;153.94000000;0.07000000;31600066;31599413;1634830234233;false;true
trade;1634830234235;SOLEUR;2403531;153.95000000;0.13000000;31600066;31599436;1634830234233;false;true
trade;1634830234235;SOLEUR;2403532;153.96000000;2.63000000;31600066;31600055;1634830234233;false;true
trade;1634830234235;SOLEUR;2403533;153.98000000;0.70000000;31600066;31600052;1634830234233;false;true
trade;1634830234235;SOLEUR;2403534;154.00000000;10.68000000;31600066;31597103;1634830234233;false;true
trade;1634830234293;SOLEUR;2403535;154.00000000;0.17000000;31600069;31597103;1634830234293;false;true
trade;1634830234804;SOLEUR;2403536;154.00000000;0.16000000;31600080;31597103;1634830234803;false;true
trade;1634830235003;SOLEUR;2403537;154.00000000;0.27000000;31600083;31597103;1634830235002;false;true
trade;1634830235221;SOLEUR;2403538;154.00000000;1.10000000;31600085;31597103;1634830235221;false;true
trade;1634830235570;SOLEUR;2403539;154.00000000;0.50000000;31600090;31597103;1634830235569;false;true
trade;1634830235902;SOLEUR;2403540;154.00000000;2.71000000;31600097;31597103;1634830235901;false;true
trade;1634830235902;SOLEUR;2403541;154.00000000;0.50000000;31600097;31599430;1634830235901;false;true
trade;1634830235994;SOLEUR;2403542;154.01000000;0.13000000;31600099;31599422;1634830235993;false;true
trade;1634830236237;SOLEUR;2403543;154.02000000;0.67000000;31600102;31599338;1634830236237;false;true
trade;1634830236237;SOLEUR;2403544;154.04000000;0.78000000;31600102;31600086;1634830236237;false;true
trade;1634830236237;SOLEUR;2403545;154.14000000;12.76000000;31600102;31600098;1634830236237;false;true
trade;1634830237234;SOLEUR;2403546;154.14000000;1.14000000;31600112;31600098;1634830237233;false;true
trade;1634830237234;SOLEUR;2403547;154.15000000;13.07000000;31600112;31600100;1634830237233;false;true
trade;1634830242889;SOLEUR;2403548;153.90000000;0.33000000;31600173;31600179;1634830242888;true;true
trade;1634830245738;SOLEUR;2403549;154.00000000;0.49000000;31600217;31600216;1634830245738;false;true
trade;1634830246103;SOLEUR;2403550;154.12000000;0.11000000;31600219;31600211;1634830246102;false;true
trade;1634830246637;SOLEUR;2403551;154.12000000;0.11000000;31600224;31600211;1634830246636;false;true
trade;1634830246950;SOLEUR;2403552;154.12000000;1.44000000;31600229;31600211;1634830246949;false;true
trade;1634830246984;SOLEUR;2403553;154.13000000;9.17000000;31600230;31600194;1634830246984;false;true
trade;1634830247026;SOLEUR;2403554;154.13000000;1.66000000;31600232;31600231;1634830247025;false;true
trade;1634830247055;SOLEUR;2403555;154.14000000;1.66000000;31600234;31600213;1634830247054;false;true
trade;1634830247346;SOLEUR;2403556;154.16000000;1.67000000;31600239;31600212;1634830247345;false;true
trade;1634830247346;SOLEUR;2403557;154.16000000;1.03000000;31600239;31600228;1634830247345;false;true
trade;1634830247616;SOLEUR;2403558;154.17000000;0.13000000;31600246;31599434;1634830247615;false;true
trade;1634830247616;SOLEUR;2403559;154.17000000;0.14000000;31600246;31599448;1634830247615;false;true
trade;1634830248097;SOLEUR;2403560;154.18000000;0.13000000;31600254;31599359;1634830248096;false;true
trade;1634830248637;SOLEUR;2403562;154.25000000;0.34000000;31600260;31599227;1634830248636;false;true
trade;1634830248543;SOLEUR;2403561;154.06000000;1.15000000;31600257;31600258;1634830248542;true;true
trade;1634830249598;SOLEUR;2403563;154.30000000;0.93000000;31600274;31599767;1634830249598;false;true
trade;1634830249598;SOLEUR;2403564;154.36000000;2.45000000;31600274;31600273;1634830249598;false;true
trade;1634830251798;SOLEUR;2403565;154.20000000;1.65000000;31600295;31600294;1634830251798;false;true
trade;1634830253514;SOLEUR;2403566;154.18000000;13.88000000;31600305;31600306;1634830253514;true;true
trade;1634830253514;SOLEUR;2403567;154.17000000;0.28000000;31600304;31600306;1634830253514;true;true
trade;1634830254635;SOLEUR;2403568;154.36000000;0.28000000;31600329;31600308;1634830254634;false;true
trade;1634830255191;SOLEUR;2403569;154.37000000;0.18000000;31600335;31599381;1634830255191;false;true
trade;1634830255843;SOLEUR;2403570;154.39000000;13.87000000;31600339;31600334;1634830255842;false;true
trade;1634830255987;SOLEUR;2403571;154.40000000;0.26000000;31600347;31600319;1634830255987;false;true
trade;1634830255987;SOLEUR;2403572;154.40000000;0.41000000;31600347;31600321;1634830255987;false;true
trade;1634830256386;SOLEUR;2403573;154.44000000;0.24000000;31600356;31599286;1634830256386;false;true
trade;1634830256406;BTCEUR;67207243;53839.65000000;0.00068000;1289947998;1289947999;1634830256406;true;true
trade;1634830257272;BTCEUR;67207244;53853.33000000;0.00562000;1289948100;1289948102;1634830257271;true;true
trade;1634830257416;BTCEUR;67207245;53856.17000000;0.00049000;1289948112;1289948114;1634830257416;true;true
trade;1634830257638;BTCEUR;67207246;53856.21000000;0.00185000;1289948140;1289948141;1634830257637;true;true
trade;1634830258004;BTCEUR;67207247;53856.18000000;0.00066000;1289948129;1289948172;1634830258003;true;true
trade;1634830258004;BTCEUR;67207248;53856.18000000;0.02177000;1289948130;1289948172;1634830258003;true;true
trade;1634830258004;BTCEUR;67207249;53856.18000000;0.00855000;1289948167;1289948172;1634830258003;true;true
trade;1634830258189;SOLEUR;2403574;154.50000000;0.13000000;31600379;31599287;1634830258189;false;true
trade;1634830258207;BTCEUR;67207250;53864.53000000;0.00037000;1289948182;1289948191;1634830258206;true;true
trade;1634830258265;BTCEUR;67207251;53856.18000000;0.00219000;1289948177;1289948199;1634830258264;true;true
trade;1634830258265;BTCEUR;67207252;53837.98000000;0.00170000;1289948195;1289948199;1634830258264;true;true
trade;1634830258283;BTCEUR;67207254;53837.98000000;0.00394000;1289948200;1289948204;1634830258283;true;true
trade;1634830258265;BTCEUR;67207253;53837.97000000;0.00454000;1289948187;1289948199;1634830258264;true;true
trade;1634830258730;BTCEUR;67207255;53856.20000000;0.00132000;1289948235;1289948242;1634830258729;true;true
trade;1634830258886;SOLEUR;2403575;154.53000000;13.86000000;31600388;31600384;1634830258885;false;true
trade;1634830258898;BTCEUR;67207256;53841.57000000;0.00089000;1289948247;1289948259;1634830258898;true;true
trade;1634830258886;SOLEUR;2403576;154.54000000;0.80000000;31600388;31599349;1634830258885;false;true
trade;1634830258886;SOLEUR;2403577;154.57000000;0.34000000;31600388;31599073;1634830258885;false;true
trade;1634830258898;BTCEUR;67207257;53841.56000000;0.00011000;1289948233;1289948259;1634830258898;true;true
trade;1634830258932;BTCEUR;67207258;53864.12000000;0.00471000;1289948262;1289948255;1634830258931;false;true
trade;1634830258886;SOLEUR;2403578;154.57000000;0.13000000;31600388;31599112;1634830258885;false;true
trade;1634830258886;SOLEUR;2403579;154.57000000;0.13000000;31600388;31600292;1634830258885;false;true
trade;1634830258886;SOLEUR;2403580;154.60000000;0.13000000;31600388;31599240;1634830258885;false;true
trade;1634830258886;SOLEUR;2403581;154.60000000;3.99000000;31600388;31600381;1634830258885;false;true
trade;1634830258886;SOLEUR;2403582;154.61000000;0.13000000;31600388;31599191;1634830258885;false;true
trade;1634830258886;SOLEUR;2403583;154.61000000;3.00000000;31600388;31599223;1634830258885;false;true
trade;1634830258886;SOLEUR;2403584;154.63000000;28.16000000;31600388;31600382;1634830258885;false;true
trade;1634830258886;SOLEUR;2403585;154.66000000;0.14000000;31600388;31599348;1634830258885;false;true
trade;1634830258886;SOLEUR;2403586;154.68000000;0.67000000;31600388;31599183;1634830258885;false;true
trade;1634830258886;SOLEUR;2403587;154.71000000;0.13000000;31600388;31600315;1634830258885;false;true
trade;1634830258886;SOLEUR;2403588;154.73000000;0.09000000;31600388;31598957;1634830258885;false;true
trade;1634830258886;SOLEUR;2403589;154.83000000;0.13000000;31600388;31599444;1634830258885;false;true
trade;1634830258886;SOLEUR;2403590;154.85000000;0.17000000;31600388;31599176;1634830258885;false;true
trade;1634830258897;SOLEUR;2403591;154.85000000;58.94000000;31600388;31600389;1634830258896;true;true
trade;1634830258902;SOLEUR;2403592;154.85000000;0.55000000;31600388;31600390;1634830258902;true;true
trade;1634830258912;SOLEUR;2403593;154.88000000;13.70000000;31600391;31600365;1634830258908;false;true
trade;1634830258912;SOLEUR;2403594;154.89000000;0.34000000;31600391;31598994;1634830258908;false;true
trade;1634830258912;SOLEUR;2403595;154.89000000;0.14000000;31600391;31599147;1634830258908;false;true
trade;1634830258912;SOLEUR;2403596;154.93000000;0.13000000;31600391;31599937;1634830258908;false;true
trade;1634830258912;SOLEUR;2403597;154.94000000;0.24000000;31600391;31599149;1634830258908;false;true
trade;1634830258916;SOLEUR;2403598;154.85000000;0.55000000;31600388;31600392;1634830258913;true;true
trade;1634830258918;SOLEUR;2403599;154.95000000;10.16000000;31600393;31600373;1634830258917;false;true
trade;1634830258918;SOLEUR;2403600;154.96000000;0.13000000;31600393;31598969;1634830258917;false;true
trade;1634830258918;SOLEUR;2403601;154.96000000;0.22000000;31600393;31599460;1634830258917;false;true
trade;1634830258918;SOLEUR;2403602;154.97000000;0.13000000;31600393;31599100;1634830258917;false;true
trade;1634830258918;SOLEUR;2403603;154.99000000;0.13000000;31600393;31599341;1634830258917;false;true
trade;1634830258918;SOLEUR;2403604;155.00000000;4.94000000;31600393;31599074;1634830258917;false;true
trade;1634830258918;SOLEUR;2403605;155.00000000;0.47000000;31600393;31599830;1634830258917;false;true
trade;1634830258918;SOLEUR;2403606;155.05000000;0.13000000;31600393;31599010;1634830258917;false;true
trade;1634830258918;SOLEUR;2403607;155.06000000;34.71000000;31600393;31600079;1634830258917;false;true
trade;1634830259052;SOLEUR;2403608;154.86000000;0.29000000;31600407;31600408;1634830259052;true;true
trade;1634830259230;SOLEUR;2403609;154.87000000;1.18000000;31600412;31600413;1634830259229;true;true
trade;1634830259258;BTCEUR;67207260;53864.12000000;0.01119000;1289948281;1289948255;1634830259256;false;true
trade;1634830259193;BTCEUR;67207259;53841.53000000;0.01071000;1289948227;1289948275;1634830259192;true;true
trade;1634830259258;BTCEUR;67207261;53866.61000000;0.00132000;1289948282;1289948256;1634830259256;false;true
trade;1634830259258;BTCEUR;67207262;53866.62000000;0.00345000;1289948282;1289948250;1634830259256;false;true
trade;1634830259276;BTCEUR;67207263;53865.61000000;0.00487000;1289948292;1289948290;1634830259274;false;true
trade;1634830259326;BTCEUR;67207264;53872.55000000;0.00115000;1289948294;1289943632;1634830259325;false;true
trade;1634830259800;SOLEUR;2403610;154.87000000;0.20000000;31600412;31600421;1634830259799;true;true
trade;1634830259819;SOLEUR;2403611;154.87000000;1.00000000;31600412;31600423;1634830259818;true;true
trade;1634830259965;SOLEUR;2403612;155.12000000;0.24000000;31600427;31599262;1634830259965;false;true
trade;1634830259339;BTCEUR;67207265;53874.99000000;0.01590000;1289948301;1289948296;1634830259337;false;true
trade;1634830260093;SOLEUR;2403613;155.21000000;0.11000000;31600433;31599035;1634830260093;false;true
trade;1634830259339;BTCEUR;67207266;53875.00000000;0.00100000;1289948301;1289939879;1634830259337;false;true
trade;1634830260168;SOLEUR;2403614;155.21000000;0.68000000;31600437;31599035;1634830260167;false;true
trade;1634830260176;SOLEUR;2403615;155.22000000;0.34000000;31600439;31598929;1634830260175;false;true
trade;1634830259339;BTCEUR;67207267;53875.00000000;0.00387000;1289948301;1289943618;1634830259337;false;true
trade;1634830259339;BTCEUR;67207268;53877.26000000;0.00038000;1289948301;1289938425;1634830259337;false;true
trade;1634830259339;BTCEUR;67207269;53881.27000000;0.00268000;1289948301;1289948267;1634830259337;false;true
trade;1634830259464;BTCEUR;67207270;53884.83000000;0.00093000;1289948321;1289938552;1634830259464;false;true
trade;1634830259820;BTCEUR;67207271;53870.42000000;0.00559000;1289948366;1289948367;1634830259820;true;true
trade;1634830260208;SOLEUR;2403616;155.23000000;0.92000000;31600445;31599042;1634830260207;false;true
trade;1634830260217;SOLEUR;2403617;155.24000000;0.10000000;31600449;31599082;1634830260216;false;true
trade;1634830260244;SOLEUR;2403618;155.16000000;1.10000000;31600450;31600457;1634830260243;true;true
trade;1634830260252;SOLEUR;2403619;155.17000000;13.86000000;31600458;31600460;1634830260252;true;true
trade;1634830260273;SOLEUR;2403620;155.18000000;13.86000000;31600461;31600462;1634830260272;true;true
trade;1634830260354;SOLEUR;2403621;155.34000000;0.17000000;31600465;31598889;1634830260353;false;true
trade;1634830260400;BTCEUR;67207272;53893.08000000;0.00107000;1289948442;1289941071;1634830260399;false;true
trade;1634830260507;SOLEUR;2403622;155.35000000;0.67000000;31600470;31598955;1634830260507;false;true
trade;1634830260592;SOLEUR;2403623;155.36000000;0.13000000;31600473;31598861;1634830260592;false;true
trade;1634830260616;BTCEUR;67207273;53896.06000000;0.00065000;1289948458;1289946413;1634830260615;false;true
trade;1634830260877;BTCEUR;67207274;53899.99000000;0.00089000;1289948493;1289948355;1634830260876;false;true
trade;1634830260877;BTCEUR;67207275;53900.00000000;0.01824000;1289948493;1284704753;1634830260876;false;true
trade;1634830260938;BTCEUR;67207276;53891.54000000;0.01589000;1289948500;1289948501;1634830260937;true;true
trade;1634830260954;BTCEUR;67207277;53900.00000000;0.00475000;1289948503;1284704753;1634830260953;false;true
trade;1634830261008;BTCEUR;67207278;53900.00000000;0.02186000;1289948508;1284704753;1634830261007;false;true
trade;1634830261021;BTCEUR;67207279;53900.00000000;0.02023000;1289948510;1284704753;1634830261021;false;true
trade;1634830261021;BTCEUR;67207280;53900.00000000;0.02136000;1289948510;1289784440;1634830261021;false;true
trade;1634830261079;BTCEUR;67207281;53893.85000000;0.00441000;1289948516;1289948517;1634830261079;true;true
trade;1634830261149;BTCEUR;67207282;53900.00000000;0.00425000;1289948520;1289784440;1634830261148;false;true
trade;1634830199131;RUNEEUR;212712;7.29000000;2.80000000;9004645;9005344;1634830199130;true;true
trade;1634830199131;RUNEEUR;212713;7.28800000;5.50000000;9004601;9005344;1634830199130;true;true
trade;1634830261251;BTCEUR;67207283;53893.85000000;0.03179000;1289948516;1289948528;1634830261250;true;true
trade;1634830261289;BTCEUR;67207284;53899.99000000;0.01240000;1289948529;1289948531;1634830261288;true;true
trade;1634830261333;BTCEUR;67207285;53900.00000000;0.04736000;1289948535;1289784440;1634830261332;false;true
trade;1634830261333;BTCEUR;67207286;53900.00000000;0.03145000;1289948535;1289878616;1634830261332;false;true
trade;1634830261418;BTCEUR;67207287;53903.49000000;0.00037000;1289948545;1289938813;1634830261417;false;true
trade;1634830207510;RUNEEUR;212714;7.30200000;58.70000000;9005359;9005356;1634830207509;false;true
trade;1634830219130;RUNEEUR;212715;7.30300000;109.20000000;9005400;9005332;1634830219129;false;true
trade;1634830225396;RUNEEUR;212716;7.31200000;58.60000000;9005418;9005415;1634830225395;false;true
trade;1634830261288;RUNEEUR;212717;7.34900000;5.90000000;9005534;9005546;1634830261288;true;true
trade;1634830261599;BTCEUR;67207288;53909.47000000;0.00038000;1289948568;1289937913;1634830261597;false;true
trade;1634830261599;BTCEUR;67207289;53922.22000000;0.00042000;1289948568;1289948567;1634830261597;false;true
trade;1634830262165;SOLEUR;2403624;155.19000000;1.09000000;31600511;31600512;1634830262164;true;true
trade;1634830262165;SOLEUR;2403625;155.18000000;0.16000000;31600493;31600512;1634830262164;true;true
trade;1634830263094;BTCEUR;67207290;53922.21000000;0.05808000;1289948663;1289948645;1634830263093;false;true
trade;1634830263162;BTCEUR;67207291;53922.23000000;0.08351000;1289948670;1289947903;1634830263161;false;true
trade;1634830263164;BTCEUR;67207292;53922.23000000;0.00381000;1289948671;1289947903;1634830263164;false;true
trade;1634830263170;BTCEUR;67207293;53922.23000000;0.02238000;1289948673;1289947903;1634830263169;false;true
trade;1634830263201;BTCEUR;67207294;53922.23000000;0.00400000;1289948682;1289947903;1634830263200;false;true
trade;1634830263232;BTCEUR;67207295;53922.23000000;0.05764000;1289948684;1289947903;1634830263232;false;true
trade;1634830263237;BTCEUR;67207296;53922.23000000;0.02866000;1289948686;1289947903;1634830263236;false;true
trade;1634830263237;BTCEUR;67207297;53924.05000000;0.00200000;1289948686;1289940225;1634830263236;false;true
trade;1634830263237;BTCEUR;67207298;53924.05000000;0.00200000;1289948686;1289940372;1634830263236;false;true
trade;1634830263237;BTCEUR;67207299;53928.64000000;0.00066000;1289948686;1289946490;1634830263236;false;true
trade;1634830263237;BTCEUR;67207300;53928.85000000;0.06065000;1289948686;1289948640;1634830263236;false;true
trade;1634830263237;BTCEUR;67207301;53931.03000000;0.00090000;1289948686;1289940144;1634830263236;false;true
trade;1634830263237;BTCEUR;67207302;53932.23000000;0.00042000;1289948686;1289939244;1634830263236;false;true
trade;1634830263237;BTCEUR;67207303;53933.33000000;0.00100000;1289948686;1289938354;1634830263236;false;true
trade;1634830263237;BTCEUR;67207304;53937.90000000;0.00093000;1289948686;1289938270;1634830263236;false;true
trade;1634830263237;BTCEUR;67207305;53939.39000000;0.15000000;1289948686;1289947705;1634830263236;false;true
trade;1634830263237;BTCEUR;67207306;53941.44000000;0.00081000;1289948686;1289939267;1634830263236;false;true
trade;1634830263237;BTCEUR;67207307;53941.69000000;0.00038000;1289948686;1289937553;1634830263236;false;true
trade;1634830263237;BTCEUR;67207308;53944.44000000;0.00200000;1289948686;1289943387;1634830263236;false;true
trade;1634830263237;BTCEUR;67207309;53946.57000000;0.00043000;1289948686;1289938656;1634830263236;false;true
trade;1634830263237;BTCEUR;67207310;53947.36000000;0.00260000;1289948686;1289947018;1634830263236;false;true
trade;1634830263234;SOLEUR;2403626;155.07000000;0.92000000;31600478;31600528;1634830263233;true;true
trade;1634830263249;BTCEUR;67207311;53954.53000000;0.02504000;1289948686;1289948690;1634830263248;true;true
trade;1634830265338;BTCEUR;67207312;53958.45000000;0.00092000;1289948845;1289948755;1634830265338;false;true
trade;1634830265545;BTCEUR;67207313;53906.40000000;0.00088000;1289948795;1289948854;1634830265544;true;true
trade;1634830265897;BTCEUR;67207314;53906.40000000;0.00001000;1289948795;1289948882;1634830265896;true;true
trade;1634830265897;BTCEUR;67207315;53906.00000000;0.06064000;1289948723;1289948882;1634830265896;true;true
trade;1634830265897;BTCEUR;67207316;53906.00000000;0.00001000;1289948723;1289948883;1634830265897;true;true
trade;1634830265998;BTCEUR;67207317;53896.06000000;0.00449000;1289948838;1289948903;1634830265997;true;true
trade;1634830265998;BTCEUR;67207318;53896.06000000;0.00001000;1289948838;1289948904;1634830265998;true;true
trade;1634830266137;BTCEUR;67207319;53948.17000000;0.00107000;1289948926;1289948921;1634830266136;false;true
trade;1634830266478;BTCEUR;67207320;53869.50000000;0.02389000;1289948949;1289948947;1634830266478;false;true
trade;1634830266601;BTCEUR;67207321;53879.69000000;0.13883000;1289948958;1289948965;1634830266601;true;true
trade;1634830266603;BTCEUR;67207322;53879.69000000;0.11076000;1289948958;1289948967;1634830266602;true;true
trade;1634830266724;BTCEUR;67207323;53879.68000000;0.00144000;1289948949;1289948977;1634830266723;true;true
trade;1634830266831;BTCEUR;67207324;53879.68000000;0.05805000;1289948949;1289948991;1634830266830;true;true
trade;1634830266863;BTCEUR;67207325;53879.69000000;0.02389000;1289949001;1289948996;1634830266862;false;true
trade;1634830266938;BTCEUR;67207326;53880.54000000;0.08525000;1289949012;1289949013;1634830266938;true;true
trade;1634830266938;BTCEUR;67207327;53880.53000000;0.60248000;1289949001;1289949013;1634830266938;true;true
trade;1634830266941;BTCEUR;67207328;53880.53000000;0.08525000;1289949001;1289949015;1634830266940;true;true
trade;1634830267016;SOLEUR;2403627;154.85000000;2.50000000;31600388;31600593;1634830267015;true;true
trade;1634830267040;SOLEUR;2403628;154.85000000;1.60000000;31600388;31600594;1634830267039;true;true
trade;1634830267103;BTCEUR;67207329;53866.87000000;0.06065000;1289948932;1289949034;1634830267102;true;true
trade;1634830267242;SOLEUR;2403629;154.85000000;0.55000000;31600388;31600596;1634830267242;true;true
trade;1634830267261;SOLEUR;2403630;154.85000000;0.55000000;31600388;31600597;1634830267260;true;true
trade;1634830267266;SOLEUR;2403631;154.85000000;64.95000000;31600388;31600598;1634830267265;true;true
trade;1634830267434;SOLEUR;2403632;154.85000000;10.07000000;31600388;31600600;1634830267434;true;true
trade;1634830267545;SOLEUR;2403633;154.85000000;4.97000000;31600388;31600602;1634830267545;true;true
trade;1634830267598;SOLEUR;2403634;154.85000000;5.90000000;31600388;31600603;1634830267597;true;true
trade;1634830267656;SOLEUR;2403635;154.85000000;4.29000000;31600388;31600604;1634830267655;true;true
trade;1634830267698;BTCEUR;67207330;53857.68000000;0.02389000;1289949114;1289949069;1634830267698;false;true
trade;1634830267855;SOLEUR;2403636;154.85000000;12.07000000;31600388;31600609;1634830267854;true;true
trade;1634830268318;BTCEUR;67207331;53894.59000000;0.00088000;1289949239;1289949236;1634830268318;false;true
trade;1634830268452;SOLEUR;2403637;154.85000000;15.70000000;31600388;31600612;1634830268451;true;true
trade;1634830268514;BTCEUR;67207332;53865.43000000;0.02389000;1289949259;1289949256;1634830268513;false;true
trade;1634830269160;BTCEUR;67207333;53891.43000000;0.00179000;1289949317;1289949316;1634830269160;false;true
trade;1634830269124;SOLEUR;2403638;154.95000000;0.16000000;31600624;31600605;1634830269123;false;true
trade;1634830269186;SOLEUR;2403639;154.86000000;4.71000000;31600616;31600626;1634830269186;true;true
trade;1634830269160;BTCEUR;67207334;53892.14000000;0.00125000;1289949317;1289949271;1634830269160;false;true
trade;1634830269186;SOLEUR;2403640;154.85000000;32.41000000;31600388;31600626;1634830269186;true;true
trade;1634830269160;BTCEUR;67207335;53896.15000000;0.01864000;1289949317;1289949284;1634830269160;false;true
trade;1634830269340;BTCEUR;67207336;53894.59000000;0.00038000;1289949330;1289949332;1634830269339;true;true
trade;1634830269459;BTCEUR;67207337;53867.52000000;0.00035000;1289949296;1289949347;1634830269458;true;true
trade;1634830269595;SOLEUR;2403641;155.05000000;8.14000000;31600630;31600629;1634830269594;false;true
trade;1634830269804;BTCEUR;67207338;53867.53000000;0.00132000;1289949348;1289949360;1634830269803;true;true
trade;1634830269804;BTCEUR;67207339;53867.53000000;0.00513000;1289949351;1289949360;1634830269803;true;true
trade;1634830270169;BTCEUR;67207340;53867.52000000;0.00001000;1289949296;1289949395;1634830270169;true;true
trade;1634830270169;BTCEUR;67207341;53867.52000000;0.00723000;1289949374;1289949395;1634830270169;true;true
trade;1634830270482;SOLEUR;2403642;154.85000000;38.54000000;31600388;31600646;1634830270482;true;true
trade;1634830270485;SOLEUR;2403643;154.85000000;37.98000000;31600388;31600647;1634830270484;true;true
trade;1634830270487;SOLEUR;2403644;154.85000000;64.93000000;31600388;31600648;1634830270487;true;true
trade;1634830270531;SOLEUR;2403645;154.85000000;25.94000000;31600388;31600650;1634830270530;true;true
trade;1634830270535;SOLEUR;2403646;154.85000000;27.75000000;31600388;31600651;1634830270534;true;true
trade;1634830270563;SOLEUR;2403647;154.85000000;17.85000000;31600388;31600653;1634830270563;true;true
trade;1634830270647;BTCEUR;67207342;53854.68000000;0.06065000;1289949247;1289949435;1634830270647;true;true
trade;1634830270794;SOLEUR;2403648;154.85000000;13.20000000;31600388;31600657;1634830270790;true;true
trade;1634830270799;BTCEUR;67207343;53838.80000000;0.07151000;1289948236;1289949456;1634830270798;true;true
trade;1634830270903;SOLEUR;2403649;154.85000000;0.16000000;31600388;31600660;1634830270902;true;true
trade;1634830270909;BTCEUR;67207344;53833.20000000;0.04784000;1289949441;1289949472;1634830270909;true;true
trade;1634830270912;BTCEUR;67207345;53833.20000000;0.01281000;1289949441;1289949473;1634830270912;true;true
trade;1634830270922;SOLEUR;2403650;154.85000000;2.00000000;31600388;31600661;1634830270921;true;true
trade;1634830271012;BTCEUR;67207346;53809.99000000;0.01281000;1289949493;1289949496;1634830271012;true;true
trade;1634830271064;BTCEUR;67207347;53823.13000000;0.00080000;1289949498;1289949506;1634830271062;true;true
trade;1634830271061;SOLEUR;2403651;154.85000000;19.11000000;31600388;31600664;1634830271061;true;true
trade;1634830271207;SOLEUR;2403652;154.85000000;16.18000000;31600388;31600665;1634830271206;true;true
trade;1634830271365;SOLEUR;2403653;154.85000000;1.10000000;31600388;31600666;1634830271364;true;true
trade;1634830271368;SOLEUR;2403654;154.85000000;3.93000000;31600388;31600668;1634830271367;true;true
trade;1634830271368;SOLEUR;2403655;154.85000000;8.70000000;31600388;31600669;1634830271367;true;true
trade;1634830271383;SOLEUR;2403656;154.85000000;0.55000000;31600388;31600670;1634830271382;true;true
trade;1634830271427;SOLEUR;2403657;154.85000000;1.84000000;31600388;31600671;1634830271427;true;true
trade;1634830271569;SOLEUR;2403658;154.85000000;0.99000000;31600388;31600673;1634830271568;true;true
trade;1634830271666;SOLEUR;2403659;154.85000000;7.12000000;31600388;31600674;1634830271665;true;true
trade;1634830271755;BTCEUR;67207348;53870.91000000;0.00279000;1289949559;1289949540;1634830271754;false;true
trade;1634830271762;SOLEUR;2403660;154.85000000;7.11000000;31600388;31600676;1634830271761;true;true
